1595538351.000000
4.000000
33.91
33.91
33.91
33.91
33.91
33.91
33.91
33.91
33.89
33.89
33.89
33.89
33.89
33.89
33.89
33.89
33.87
33.87
33.87
33.87
33.89
33.89
33.89
33.89
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.87
33.84
33.84
33.84
33.84
33.83
33.83
33.83
33.83
33.84
33.84
33.84
33.84
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.84
33.84
33.84
33.84
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.84
33.84
33.84
33.84
33.84
33.84
33.84
33.84
33.81
33.81
33.81
33.81
33.83
33.83
33.83
33.83
33.81
33.81
33.81
33.81
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.83
33.81
33.81
33.81
33.81
33.84
33.84
33.84
33.84
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.81
33.83
33.83
33.83
33.83
33.81
33.81
33.81
33.81
33.77
33.77
33.77
33.77
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
33.79
